id,app_id,name,description,fullgame_app_id,fullgame_name,type,publishers,developers,is_free,interface_languages,fullaudio_languages,subtitles_languages,windows,mac,linux,genre_id,type_genre,release_date,coming_soon,currency,initial_price,final_price,discount_percent,formatted_initial_price,formatted_final_price
58,1621350,Dreamt,"Stuck in a dream, explore a strange house to your heart's content. It feels both familiar and completely new, like a forgotten memory.",0,,game,Luis Ibarra,Luis Ibarra,1,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 28, 70","Casual, Simuladores, Acceso anticipado",Próximamente,1,,0,0,0,,
59,1621380,Scampr,Play a squirrel in an open-world game where you experience a peaceful yet surreal environment.,0,,game,Pandora Machine,Pandora Machine,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,4,Casual,7 JUN 2021,0,ARS,5399,5399,0,ARS$ 53.99,"ARS$ 53,99"
60,1621390,Siege Up!,"A classical full-featured RTS in low-poly style. Fantasy story-driven campaign, multiplayer, editor, cooperative missions. Build a city, walls, research technologies, capture resources to obtain advantage. Attack an opponent with melee, rangers, siege weapon and battle ships and come to VICTORY!",0,,game,Abuksigun,Denis Zdorovtsov,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,1,"25, 23, 29, 3, 2","Aventura, Indie, Multijugador masivo, Rol, Estrategia",Próximamente,1,,0,0,0,,
61,1621460,"Los Sims™ 4 ¡Sí, Quiero! Pack de Contenido","¡Pasa por el altar en Los Sims 4 ¡Sí, Quiero! Pack de Contenido! Haz que la preparación para el gran día sea especial y planifica la ceremonia ideal.",1222670,The Sims™ 4,dlc,Electronic Arts ,Maxis,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 28","Casual, Simuladores",23 FEB 2022,0,ARS,339900,339900,0,ARS$ 3399.00,"ARS$ 3.399,00"
62,1621470,Los Sims™ 4 Loft Industrial - Kit,"Adopta el diseño arquitectónico reutilizado con Los Sims™ 4 Loft Industrial - Kit*, inspirado en los almacenes reconvertidos de Brooklyn, Nueva York.",1222670,The Sims™ 4,dlc,Electronic Arts,Maxis,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 28","Casual, Simuladores",24 AGO 2021,0,ARS,82900,82900,0,ARS$ 829.00,"ARS$ 829,00"
63,1621473,Los Sims™ 4 Moda Masculina Moderna - Kit,Revoluciona lo clásico con Los Sims™ 4 Moda Masculina Moderna - Kit y su colección accesible y provocativa diseñada por Stefan Cooke.,1222670,The Sims™ 4,dlc,Electronic Arts,Maxis,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 28","Casual, Simuladores",2 DIC 2021,0,ARS,82900,82900,0,ARS$ 829.00,"ARS$ 829,00"
64,1621420,After Shadows,"After Shadows is a metroidvania with roguelike elements. Get into a distant post-apocalyptic future, where all of humanity became extinct. Explore the abandoned Fortress, look for traps and hide from Dark Monster who is chasing you.",0,,game,Insidious Games,Insidious Games,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25, 23","Acción, Aventura, Indie",21 OCT 2021,0,ARS,17999,17999,0,ARS$ 179.99,"ARS$ 179,99"
65,1621450,Biscuitts 4,Biscuitts 4 is a Beat Em Up Game based on the 80s Cartoon.,0,,game,Indie Games Publisher,Crossplatform,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,1,"1, 25, 23","Acción, Aventura, Indie",24 NOV 2021,0,ARS,224000,224000,0,ARS$ 2240.00,"ARS$ 2.240,00"
66,1621474,Los Sims™ 4 Decoración Vegetal - Kit,Lleva el exterior al interior con frondosas plantas que insuflan nueva vida a cualquier espacio en Los Sims™ 4 Decoración Vegetal - Kit.,1222670,The Sims™ 4,dlc,Electronic Arts,Maxis,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 28","Casual, Simuladores",9 NOV 2021,0,ARS,82900,82900,0,ARS$ 829.00,"ARS$ 829,00"
67,1621476,Los Sims™ 4 Decoración Maximalista - Kit,¡Convierte cualquier salón básico en una estancia inspiradora con los eclécticos y expresivos objetos de Los Sims 4 Decoración Maximalista - Kit!,1222670,The Sims™ 4,dlc,Electronic Arts,Maxis,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 28","Casual, Simuladores",21 MAR 2022,0,ARS,82900,82900,0,ARS$ 829.00,"ARS$ 829,00"
68,1621490,MagicShop3D,"A twenty-year-old princess walks into a magic store to ask the owner for a favor. You will need to find the right spell to help the princess deal with her problem. Combine magic elements and solve interesting puzzles in order to cast spells on the princess, but no one knows what the outcome will be.",0,,game,FireArmGames,FireArmGames,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,1,Acción,19 JUN 2022,0,ARS,12999,12999,0,ARS$ 129.99,"ARS$ 129,99"
69,1621510,iTop Screen Recorder PRO,iTop Screen Recorder for steam is a free and easy-to-use PC screen recorder that helps you record HD videos with high FPS and no dropping frames. It’s perfect for recording fast-paced games.,1611360,iTop Screen Recorder for Steam,dlc,Orange View Limited,Orange View Limited,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,58,Producción de vídeo,17 MAY 2021,0,ARS,53999,53999,0,ARS$ 539.99,"ARS$ 539,99"
70,1621540,Spooky Milk Life,"Come on to the 'Spooky Milk Life', Explore and solve the mystery of Mid Night Falls with full of sexy characters and erotic situations. Procedural dungeon and Turn-based battle are waiting.",0,,game,Studio Ginkgo,"MangoMango, Studio Ginkgo",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,0,"1, 25, 4, 23","Acción, Aventura, Casual, Indie",Próximamente,1,,0,0,0,,
71,1621620,PolyCore Defense Playtest,,0,,game,,,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,,,4 JUN 2021,0,,0,0,0,,
72,1621600,REIGN OVER,"Build a fortress, raise an army, conquer your rivals! Hire heroes, equip them with rare artifacts and master their special abilities. Capture buildings and resources to train units and hire mercenaries. Lead them to victory in turn based combat!",0,,game,Pentakodas,Pentakodas,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"3, 2","Rol, Estrategia",Por confirmarse,1,,0,0,0,,
73,1621630,"SAMURAI SHODOWN - DLC CHARACTER ""SOGETSU KAZAMA""""""",Esta compra digital desbloquea el personaje de DLC &quot;SOGETSU KAZAMA&quot; para tu copia de SAMURAI SHODOWN.,1342260,SAMURAI SHODOWN,dlc,SNK CORPORATION,SNK CORPORATION,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,1,Acción,14 JUN 2021,0,ARS,7899,7899,0,ARS$ 78.99,"ARS$ 78,99"
74,1621631,"SAMURAI SHODOWN - DLC CHARACTER ""IROHA""""""",Esta compra digital desbloquea el personaje de DLC &quot;IROHA&quot; para tu copia de SAMURAI SHODOWN.,1342260,SAMURAI SHODOWN,dlc,SNK CORPORATION,SNK CORPORATION,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,1,Acción,14 JUN 2021,0,ARS,7899,7899,0,ARS$ 78.99,"ARS$ 78,99"
75,1621651,"SAMURAI SHODOWN - DLC CHARACTER ""CHAM CHAM""""""",Esta compra digital desbloquea el personaje de DLC &quot;CHAM CHAM&quot; para tu copia de SAMURAI SHODOWN.,1342260,SAMURAI SHODOWN,dlc,SNK CORPORATION,SNK CORPORATION,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,1,Acción,14 JUN 2021,0,ARS,7899,7899,0,ARS$ 78.99,"ARS$ 78,99"
76,1621660,"SAMURAI SHODOWN - DLC CHARACTER ""HIBIKI TAKANE""""""",Esta compra digital desbloquea el personaje de DLC &quot;HIBIKI TAKANE&quot; para tu copia de SAMURAI SHODOWN.　　,1342260,SAMURAI SHODOWN,dlc,SNK CORPORATION,SNK CORPORATION,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,1,Acción,14 JUN 2021,0,ARS,7899,7899,0,ARS$ 78.99,"ARS$ 78,99"
77,1621031,Tiny Tina's Wonderlands: Season Pass,"Usa la nueva y poderosa clase Invocador de Tizones, adéntrate en cuatro mazmorras distintas, enfréntate a jefes formidables y descubre más de 100 nuevas armas legendarias, equipo y cosméticos en el Pase de Temporada de Tiny Tina's Wonderlands",1286680,Tiny Tina's Wonderlands,dlc,2K,Gearbox Software,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25, 3","Acción, Aventura, Rol",23 JUN 2022,0,ARS,299300,299300,0,ARS$ 2993.00,"ARS$ 2.993,00"
78,1621070,DeadPoly,"DeadPoly is a polygon zombie survival looter shooter with base building and crafting. Your only goal is survival, everything else is optional.",0,,game,TFL Games,TFL Games,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25, 4, 29, 70","Acción, Aventura, Casual, Multijugador masivo, Acceso anticipado",12 ENE 2022,0,ARS,12999,12999,0,ARS$ 129.99,"ARS$ 129,99"
79,1621130,The Little Black Bestiary: A Midsummer Night’s Barcrawl,A modern fantasy visual novel dating sim where you attempt to woo an astoundingly wealthy fae businesswoman.,0,,game,CyberScherzo Studios,CyberScherzo Studios,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,23,Indie,Próximamente,1,,0,0,0,,
80,1621050,Chicken Ranch,"Chicken ranch is a top down ranch simulation game where you raise all kinds of birds in a world where every single bird is a different type of chicken. Take your farmer's Nordic fate into your own hands and raise every kind of chicken, oh and don't forget to fight off the floofs!",0,,game,High Level Studios,High Level Studios,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 28","Casual, Simuladores",Próximamente,1,,0,0,0,,
81,1621100,Sorcerous,"A sudden disappearance will set Apprentice Mage Andraste on the trail of a mystery that unfolds with arcane powers, monster battles and cunning puzzles in the best tradition of turn based RPGs.",0,,game,Sirenum Studios,Sirenum Studios,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,3,Rol,22 JUL 2021,0,ARS,12999,12999,0,ARS$ 129.99,"ARS$ 129,99"
82,1621140,Clawfish,"Clawfish is a fishing claw machine game. Visit an isolated train station with a fishing arcade. Explore the dock, play the machines, and take some time to relax by the water.",0,,game,davidczar,David Czarnowski,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,0,"25, 4, 23","Aventura, Casual, Indie",11 JUN 2021,0,ARS,3999,0,0,ARS$ 39.99,"ARS$ 0,00"
83,1621150,Maelstrom Strategy Guide,Find every ending in &quot;Maelstrom&quot; with the strategy guide!,1485190,Maelstrom: A Yaoi Visual Novel,dlc,,Y Press Games,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,1,"4, 23","Casual, Indie",14 MAY 2021,0,ARS,32000,32000,0,ARS$ 320.00,"ARS$ 320,00"
84,1621151,Maelstrom Art Book,Check out the boys of Maelstrom any time with this art book!,1485190,Maelstrom: A Yaoi Visual Novel,dlc,,Y Press Games,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,1,"4, 23","Casual, Indie",14 MAY 2021,0,ARS,32000,32000,0,ARS$ 320.00,"ARS$ 320,00"
85,1621220,A Night in Vanet Manor,Travel through a mysterious mansion in a short VR puzzle game. Manipulate gravity and see things from a different perspective to solve puzzles and find keys. See if you can escape from the sinister magic that warps Vanet Manor.,0,,game,Michael Thorson,Michael Thorson,1,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"25, 37, 23, 70","Aventura, Free to Play, Indie, Acceso anticipado",Próximamente,1,,0,0,0,,
86,1621210,Nemithia,"Embark on a heroic journey in Nemithia, where three destined heroes must save their planet from the corrupt Drakians led by Amolon Morrowstar. Battle through perilous realms, unlock ancient powers, and rally allies in this epic indie adventure. Will you rise against darkness and save Nemithia?",0,,game,"Nuno ""Omega Leo"""" Diogo""","Nuno ""Omega Leo"""" Diogo""",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,1,"1, 23, 3, 70","Acción, Indie, Rol, Acceso anticipado",29 JUL 2021,0,ARS,6799,6799,0,ARS$ 67.99,"ARS$ 67,99"
87,1621240,BOMB,"Its a single player story driven game , where player need to strategically place bomb to kill enemy and cross the platform within the time frame.",0,,game,Kreeda Interactives,Kreeda Interactives,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25, 23, 2","Acción, Aventura, Indie, Estrategia",1 MAY 2024,1,,0,0,0,,
88,2487880,滩涂地—在魅魔统治的世界追求男♂魂！,《滩涂地》是一款拥有后现代与革命要素的像素风RPG游戏。其内使用耳目一新的&quot;中式&quot;风格，重新装点了经典的RPGMAKER。在这个未来与过去交合的世界里，平凡的你将接触这个时代的“幽灵”们，同他们一起，在迷茫的革命中摧毁一台叫做“逻各斯”的主体机器。,0,,game,Realm,Realm,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"25, 23, 3","Aventura, Indie, Rol",Próximamente,1,,0,0,0,,
89,2487830,Touhou: New World - Artbook,"This digital artbook is 47 pages jam-packed with character info, concept artwork, and more from both Touhou: New World and Touhou: Scarlet Curiosity.",2150660,Touhou: New World,dlc,"XSEED Games, Marvelous USA, Inc.",Ankake Spa,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25, 23, 3","Acción, Aventura, Indie, Rol",13 JUL 2023,0,ARS,67500,67500,0,ARS$ 675.00,"ARS$ 675,00"
90,2487850,Unstable Scientific,"Rescue scientists, build your own lab, and discover the secret of Toromiro Island in this intricate pixel art platformer!",0,,game,Studio Castle Soodalkov,Studio Castle Soodalkov,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 23","Acción, Indie",Próximamente,1,,0,0,0,,
91,2487870,Escape Shadow Storm,"Escape Shadow Storm is a story-oriented pirate themed set of escape rooms. Each room requires the completion of a bamboozling puzzle to progress. Players will encounter a series of interesting hidden items, hazy riddles, and unpickable locks. Experience the magical story and swashbuckling adventure.",0,,game,Nicholas Vandermeulen,Nicholas Vandermeulen,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"25, 2","Aventura, Estrategia",13 JUL 2023,0,ARS,47500,47500,0,ARS$ 475.00,"ARS$ 475,00"
92,2487901,MX vs ATV Legends - Throwback Tracks,"¡Compite en 7 pistas de las favoritas de los fans de MX vs. ATV Reflex, Alive, Encore, Untamed y Unleashed!",1205970,MX vs ATV Legends,dlc,THQ Nordic,Rainbow Studios,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"9, 18","Carreras, Deportes",10 OCT 2023,0,ARS,62000,62000,0,ARS$ 620.00,"ARS$ 620,00"
